account_id,account_age_days,has_profile_pic,has_bio,has_profile_bio_combined,followers,following,follower_following_ratio,num_posts,sleep_inactivity_window,interaction_time_variance,comment_template_reuse_rate,account_age_activity_ratio,burst_engagement_score,posting_time_entropy,comment_vocabulary_size,follower_growth_pattern,like_comment_ratio,hashtag_reuse_rate,username_digit_ratio,mutual_follower_ratio,night_activity_ratio,coordinated_posting_score,comment_relevance_score,content_diversity_score,follow_unfollow_churn_rate,ghost_follower_percentage,is_bot
user_008538,892,1,0,0,1632,538,3.0335,639,1,0.87,0.1837,1.3938,1.92,0.8735,643,0.2241,8.57,0.3317,0.0892,0.5281,0.0663,0.1479,0.7941,0.8756,0.0902,0.1829,0
user_008539,1120,1,0,0,1658,942,1.7601,313,1,0.7344,0.1634,3.5669,3.09,0.7683,1362,0.3053,3.81,0.3162,0.1913,0.5346,0.1895,0.1717,0.8115,0.9316,0.1522,0.0593,0
user_008540,57,0,1,0,35,2452,0.0143,33,0,0.0694,0.6122,1.6765,49.02,0.3933,65,0.7468,1.85,0.7536,0.476,0.0138,0.5028,0.617,0.2757,0.2389,0.6282,0.56,1
user_008541,1947,1,0,0,2049,469,4.3689,492,1,0.7428,0.1605,3.9493,6.88,0.6437,493,0.3604,3.22,0.2807,0.1546,0.6403,0.193,0.1112,0.8182,0.7618,0.193,0.0955,0
user_008542,1142,1,1,1,2113,1166,1.8122,983,1,0.7562,0.2766,1.1606,4.42,0.8623,671,0.1128,8.36,0.1634,0.0553,0.493,0.2329,0.1482,0.645,0.7042,0.2729,0.1476,0
user_008543,62,0,0,0,268,2079,0.1289,0,1,0.2096,0.8191,62.0,15.39,0.2598,95,0.8829,1.89,0.6805,0.7733,0.0113,0.3026,0.732,0.1624,0.2367,0.6025,0.743,1
user_008544,183,1,1,1,109,1002,0.1088,116,0,0.8977,0.1454,1.5641,5.67,0.639,1561,0.1448,9.27,0.1334,0.1045,0.4546,0.1632,0.2452,0.8082,0.859,0.1862,0.2447,0
user_008545,857,1,1,1,2515,856,2.9381,352,1,0.9155,0.0817,2.4278,7.71,0.9021,843,0.2024,11.99,0.197,0.0768,0.3061,0.1367,0.0593,0.8615,0.7351,0.124,0.0709,0
user_008546,888,1,1,1,2599,1119,2.3226,468,1,0.5888,0.1765,1.8934,3.37,0.8872,1012,0.1046,8.29,0.3106,0.0416,0.4324,0.2231,0.2595,0.9277,0.6606,0.1657,0.2475,0
user_008547,110,0,1,0,124,2026,0.0612,26,0,0.2769,0.801,4.0741,19.38,0.2413,83,0.9474,1.35,0.6778,0.6682,0.0993,0.3123,0.7566,0.2751,0.2661,0.7249,0.4723,1
user_008548,433,1,1,1,2793,995,2.807,406,1,0.7871,0.155,1.0639,7.0,0.747,471,0.2372,12.88,0.2814,0.1488,0.3433,0.1326,0.1612,0.6904,0.8363,0.2065,0.065,0
user_008549,1618,1,0,0,2559,735,3.4816,60,1,0.6094,0.2957,26.5246,4.51,0.949,924,0.3133,10.74,0.269,0.0723,0.3571,0.1395,0.1615,0.6551,0.6444,0.2465,0.0665,0
user_008550,848,1,1,1,1723,316,5.4525,902,1,0.7607,0.0601,0.9391,4.44,0.7061,720,0.1055,7.7,0.1791,0.0347,0.6936,0.2167,0.225,0.9392,0.8764,0.1268,0.1203,0
user_008551,1757,1,1,1,1179,1017,1.1593,946,1,0.9143,0.0904,1.8553,2.34,0.6001,1535,0.3903,7.42,0.1572,0.1458,0.5264,0.1712,0.2858,0.8688,0.9247,0.1688,0.0832,0
user_008552,146,0,0,0,394,3443,0.1144,8,1,0.0877,0.6329,16.2222,33.36,0.302,123,0.9155,0.86,0.8887,0.4581,0.1421,0.4642,0.7242,0.3864,0.2319,0.8847,0.5486,1
user_008553,1667,1,1,1,963,719,1.3394,922,0,0.6919,0.0673,1.8061,5.99,0.8309,920,0.3261,10.9,0.304,0.1906,0.5849,0.2239,0.1581,0.6235,0.663,0.1008,0.1006,0
user_008554,245,1,1,1,1903,887,2.1454,914,1,0.5335,0.1615,0.2678,1.46,0.9487,1074,0.3485,13.24,0.2082,0.0089,0.5885,0.1108,0.2488,0.6341,0.7169,0.0818,0.1435,0
user_008555,1805,1,1,1,1373,266,5.1617,901,1,0.6478,0.115,2.0011,4.44,0.6687,717,0.1189,8.86,0.3536,0.0081,0.6062,0.2445,0.2621,0.9345,0.8241,0.2039,0.2469,0
user_008556,676,1,1,1,2493,1256,1.9849,286,1,0.7281,0.2222,2.3554,2.57,0.8708,1295,0.3324,12.85,0.2949,0.1503,0.3969,0.1844,0.1877,0.7509,0.6373,0.1546,0.146,0
user_008557,1727,1,1,1,1626,765,2.1255,599,0,0.8729,0.158,2.8783,7.7,0.6332,432,0.3363,13.54,0.1273,0.0471,0.359,0.0958,0.1994,0.8505,0.8434,0.23,0.2092,0
user_008558,986,1,0,0,624,737,0.8467,323,1,0.9316,0.0666,3.0432,3.97,0.8961,1528,0.147,8.41,0.2857,0.1551,0.6212,0.132,0.1988,0.7478,0.6315,0.1356,0.194,0
user_008559,1326,1,0,0,2918,736,3.9647,568,1,0.6848,0.1839,2.3304,1.14,0.7577,1516,0.3403,10.62,0.2055,0.1002,0.6422,0.2259,0.0919,0.8134,0.8288,0.0726,0.0677,0
user_008560,53,1,0,0,436,2141,0.2036,18,0,0.2431,0.6814,2.7895,29.46,0.115,117,0.8991,1.05,0.6513,0.4413,0.1012,0.4035,0.8771,0.1646,0.2855,0.5091,0.5082,1
user_008561,1798,0,1,0,870,484,1.7975,314,1,0.788,0.2899,5.7079,5.11,0.8312,1148,0.1467,10.32,0.2583,0.1968,0.3116,0.1746,0.0936,0.6812,0.9149,0.1765,0.2365,0
user_008562,1625,1,1,1,929,1165,0.7974,87,1,0.6155,0.2853,18.4659,4.99,0.8767,1430,0.2175,5.68,0.1286,0.0078,0.6644,0.2047,0.2363,0.8454,0.6917,0.0516,0.0972,0
user_008563,1527,1,1,1,2910,415,7.012,253,0,0.6977,0.1669,6.0118,5.9,0.9161,1431,0.2917,11.26,0.2152,0.1075,0.5709,0.1521,0.1254,0.8404,0.789,0.2411,0.2249,0
user_008564,66,0,0,0,369,4646,0.0794,22,1,0.2981,0.8644,2.8696,45.76,0.1814,51,0.7931,0.32,0.8193,0.593,0.0285,0.3435,0.7534,0.3681,0.2479,0.5924,0.4828,1
user_008565,1634,1,1,1,308,1080,0.2852,772,1,0.5653,0.1732,2.1138,2.76,0.8511,1551,0.2143,11.44,0.2833,0.1653,0.4811,0.181,0.1726,0.6099,0.7479,0.079,0.0796,0
user_008566,68,0,1,0,491,4366,0.1125,46,0,0.2053,0.6547,1.4468,38.75,0.304,126,0.7539,0.83,0.7193,0.6115,0.1012,0.6098,0.9008,0.1173,0.2341,0.8095,0.5394,1
user_008567,718,0,1,0,2799,893,3.1344,654,1,0.6725,0.1449,1.0962,2.07,0.8917,629,0.1432,6.21,0.14,0.1272,0.6548,0.0635,0.1624,0.8299,0.7051,0.1628,0.2361,0
user_008568,16,0,0,0,199,4089,0.0487,3,0,0.1053,0.6167,4.0,16.41,0.2202,69,0.8702,1.03,0.7491,0.6668,0.0875,0.606,0.8356,0.1481,0.1263,0.6977,0.778,1
user_008569,785,1,1,1,1449,607,2.3871,572,1,0.7167,0.1664,1.37,2.57,0.8174,1710,0.2609,6.37,0.1621,0.0397,0.5465,0.1145,0.2802,0.8184,0.8639,0.145,0.1694,0
user_008570,1513,1,1,1,372,508,0.7323,487,0,0.7868,0.0576,3.1004,5.61,0.7181,1294,0.3489,7.33,0.2857,0.0389,0.6515,0.1708,0.1241,0.8265,0.8357,0.0844,0.0781,0
user_008571,17,1,1,1,485,4192,0.1157,18,1,0.1483,0.7876,0.8947,15.36,0.13,138,0.8796,1.45,0.7738,0.3569,0.1167,0.5439,0.814,0.1842,0.2434,0.8614,0.553,1
user_008572,1613,1,1,1,2342,1387,1.6885,705,1,0.9088,0.2982,2.2847,3.99,0.6809,658,0.1822,5.52,0.2814,0.1011,0.5227,0.2079,0.2454,0.9212,0.6154,0.1924,0.0793,0
user_008573,80,0,1,0,170,3739,0.0455,12,0,0.1491,0.8088,6.1538,48.56,0.2841,26,0.8767,0.63,0.6909,0.6181,0.1485,0.3989,0.8146,0.2699,0.104,0.5186,0.7777,1
user_008574,92,0,1,0,192,1598,0.1202,16,0,0.2122,0.7981,5.4118,41.69,0.1471,81,0.7721,0.6,0.736,0.4007,0.1077,0.5209,0.7209,0.1479,0.2825,0.7127,0.5968,1
user_008575,97,1,0,0,424,3536,0.1199,45,0,0.2909,0.6164,2.1087,16.11,0.392,99,0.8528,0.27,0.6014,0.6573,0.0337,0.5494,0.7277,0.1704,0.1752,0.8473,0.6172,1
user_008576,141,1,0,0,317,2678,0.1184,9,0,0.089,0.6689,14.1,22.25,0.3723,82,0.7694,1.91,0.7704,0.5918,0.0985,0.5693,0.8022,0.2195,0.1529,0.6889,0.6454,1
user_008577,743,1,0,0,1557,681,2.2863,362,1,0.6122,0.2447,2.0468,5.12,0.7889,632,0.2803,10.02,0.2087,0.136,0.5012,0.2124,0.1409,0.7165,0.7818,0.1263,0.0509,0
user_008578,130,0,0,0,472,2512,0.1879,38,0,0.1279,0.917,3.3333,41.29,0.3788,110,0.9637,1.38,0.9004,0.7696,0.1112,0.6489,0.8084,0.2265,0.1368,0.5034,0.499,1
user_008579,303,1,0,0,230,285,0.807,578,0,0.8998,0.0953,0.5233,7.77,0.7302,1320,0.2314,3.79,0.1054,0.1438,0.3179,0.1872,0.1417,0.6997,0.7436,0.0947,0.2469,0
user_008580,29,0,1,0,81,3748,0.0216,20,1,0.2267,0.7072,1.381,23.25,0.3062,140,0.7061,0.98,0.7007,0.6049,0.0353,0.6057,0.7774,0.1986,0.2127,0.5999,0.6984,1
user_008581,100,0,0,0,364,683,0.5329,31,0,0.1282,0.7886,3.125,45.27,0.3847,22,0.842,1.35,0.9204,0.4353,0.1146,0.516,0.8313,0.3225,0.1028,0.5113,0.5533,1
user_008582,720,1,0,0,1842,1213,1.5185,181,1,0.6485,0.2549,3.956,4.82,0.8944,1703,0.2471,13.25,0.2342,0.0423,0.4948,0.1894,0.2831,0.7981,0.799,0.1101,0.2022,0
user_008583,184,1,1,1,1083,862,1.2564,462,1,0.8535,0.1907,0.3974,5.75,0.9286,1251,0.1889,13.63,0.2815,0.0063,0.6988,0.0892,0.1129,0.8736,0.8553,0.1493,0.1917,0
user_008584,73,0,1,0,138,3531,0.0391,28,0,0.2543,0.8545,2.5172,19.45,0.1697,134,0.9587,0.43,0.7123,0.4991,0.1383,0.3311,0.7531,0.1535,0.2699,0.6644,0.4601,1
user_008585,3,0,1,0,301,514,0.5856,5,0,0.2298,0.8413,0.5,48.93,0.1769,49,0.7827,0.35,0.9177,0.6071,0.0842,0.6884,0.7903,0.3244,0.337,0.7363,0.4492,1
user_008586,102,0,0,0,493,4492,0.1098,38,1,0.0598,0.9376,2.6154,40.72,0.1904,38,0.9523,1.99,0.8601,0.52,0.0749,0.5901,0.9321,0.2172,0.1736,0.5282,0.5152,1
user_008587,1657,0,1,0,168,1289,0.1303,902,1,0.9416,0.2674,1.835,2.54,0.6127,1682,0.1043,6.27,0.1188,0.0517,0.4238,0.1056,0.292,0.6321,0.8026,0.197,0.1103,0
user_008588,8,0,0,0,105,2264,0.0464,10,0,0.1659,0.7317,0.7273,43.34,0.1721,36,0.8211,1.76,0.7541,0.6435,0.0328,0.3591,0.7487,0.1324,0.2921,0.7214,0.6346,1
user_008589,648,1,1,1,820,148,5.5405,383,1,0.5533,0.1588,1.6875,3.26,0.8852,522,0.3646,5.68,0.2301,0.0319,0.3941,0.1946,0.2401,0.8561,0.6248,0.0814,0.1804,0
user_008590,947,1,1,1,1561,317,4.9243,493,1,0.6619,0.2255,1.917,7.47,0.9104,1777,0.1597,13.25,0.1318,0.0131,0.6867,0.1197,0.0806,0.8246,0.6118,0.2433,0.0945,0
user_008591,925,1,1,1,353,185,1.9081,552,1,0.7687,0.0603,1.6727,4.07,0.6523,1730,0.1043,5.83,0.1365,0.0247,0.6068,0.0857,0.1519,0.8567,0.6093,0.2942,0.0914,0
user_008592,5,0,0,0,182,3780,0.0481,41,1,0.1757,0.824,0.119,22.91,0.1444,116,0.8606,0.76,0.8207,0.7329,0.0541,0.5185,0.8954,0.3967,0.1654,0.5549,0.5569,1
user_008593,1435,1,1,1,1951,438,4.4543,87,1,0.5098,0.2944,16.3068,6.52,0.9409,618,0.1413,3.81,0.2871,0.1304,0.4648,0.0749,0.118,0.7709,0.7937,0.0727,0.1329,0
user_008594,476,1,1,1,1004,603,1.665,399,1,0.5796,0.2115,1.19,5.57,0.9005,686,0.3102,6.98,0.2921,0.0818,0.4817,0.1741,0.2796,0.7354,0.8824,0.0926,0.1877,0
user_008595,166,0,0,0,136,2716,0.0501,26,1,0.1376,0.7013,6.1481,31.86,0.1189,134,0.8351,1.77,0.6137,0.3838,0.0805,0.5514,0.6647,0.2938,0.1189,0.8553,0.7345,1
user_008596,1723,1,1,1,2088,732,2.8525,364,1,0.9229,0.176,4.7205,4.9,0.8537,1086,0.288,9.93,0.2125,0.0253,0.5148,0.246,0.205,0.701,0.6994,0.0852,0.2147,0
user_008597,585,1,1,1,2444,98,24.9388,316,1,0.6626,0.2597,1.8454,4.23,0.6219,490,0.1604,11.45,0.306,0.1433,0.3284,0.0516,0.2506,0.6455,0.8615,0.0946,0.1061,0
user_008598,149,1,1,1,102,1028,0.0992,7,0,0.0695,0.7006,18.625,32.32,0.2706,74,0.9448,0.6,0.8297,0.5037,0.0924,0.3048,0.6022,0.2511,0.2245,0.5736,0.7532,1
user_008599,850,1,0,0,1829,988,1.8512,165,1,0.6716,0.1686,5.1205,3.13,0.7907,640,0.1868,3.31,0.1368,0.0182,0.6829,0.2103,0.2841,0.9083,0.8962,0.2496,0.1583,0
user_008600,27,0,0,0,98,2919,0.0336,21,0,0.1508,0.6388,1.2273,20.07,0.2468,32,0.9026,1.09,0.9197,0.5584,0.0429,0.3681,0.8903,0.2012,0.1551,0.5928,0.7364,1
user_008601,1580,0,0,0,712,1460,0.4877,455,1,0.7043,0.0539,3.4649,4.13,0.6983,1642,0.2874,4.44,0.3877,0.0861,0.619,0.1451,0.0911,0.7716,0.9041,0.1942,0.2107,0
user_008602,81,1,0,0,466,2315,0.2013,18,0,0.1025,0.7607,4.2632,15.13,0.3771,29,0.8411,0.68,0.6964,0.3911,0.0177,0.5953,0.6898,0.3978,0.3252,0.7833,0.7205,1
user_008603,138,0,1,0,338,4702,0.0719,9,0,0.2068,0.8343,13.8,19.86,0.1243,86,0.8466,1.94,0.7489,0.33,0.074,0.597,0.8872,0.3407,0.1101,0.8933,0.4205,1
user_008604,824,1,1,1,1988,838,2.3723,506,1,0.7666,0.2492,1.6252,7.68,0.9361,1197,0.3781,3.11,0.3747,0.0498,0.3918,0.2421,0.2815,0.8351,0.8384,0.0564,0.2401,0
user_008605,1715,1,1,1,467,397,1.1763,415,1,0.8833,0.2435,4.1226,3.39,0.9249,717,0.1539,10.2,0.3168,0.098,0.6872,0.1954,0.2105,0.606,0.673,0.2205,0.1844,0
user_008606,1158,1,1,1,2405,1184,2.0312,616,0,0.6341,0.1968,1.8768,2.38,0.9219,1769,0.2599,11.61,0.2704,0.1697,0.6763,0.0596,0.2668,0.8225,0.9374,0.2417,0.2493,0
user_008607,1082,1,1,1,1976,854,2.3138,772,1,0.924,0.2061,1.3997,7.45,0.8775,1705,0.1636,11.0,0.3617,0.0825,0.3574,0.2058,0.052,0.6878,0.8096,0.1994,0.0705,0
user_008608,26,0,0,0,272,2737,0.0994,20,0,0.2872,0.7766,1.2381,16.78,0.1425,38,0.8643,0.86,0.7563,0.6492,0.1277,0.6534,0.8802,0.3007,0.2939,0.8214,0.67,1
user_008609,38,0,0,0,105,2915,0.036,41,1,0.1825,0.6777,0.9048,45.85,0.1274,28,0.7332,0.7,0.8004,0.7974,0.0599,0.6919,0.8931,0.3306,0.288,0.5931,0.4314,1
user_008610,157,1,0,0,153,4070,0.0376,5,1,0.2821,0.8801,26.1667,37.57,0.2044,141,0.8271,1.71,0.9413,0.7651,0.0709,0.3756,0.7357,0.3883,0.3303,0.6748,0.47,1
user_008611,42,0,0,0,321,1537,0.2088,6,0,0.2814,0.866,6.0,41.42,0.1522,35,0.7641,0.7,0.8454,0.4976,0.1285,0.637,0.8261,0.2854,0.1189,0.8187,0.7662,1
user_008612,143,1,1,1,247,939,0.263,11,0,0.1579,0.6711,11.9167,42.36,0.3312,52,0.7037,1.69,0.8909,0.7277,0.1182,0.3329,0.8799,0.3149,0.3071,0.5421,0.6214,1
user_008613,94,1,0,0,261,2481,0.1052,29,1,0.1717,0.809,3.1333,23.18,0.1856,125,0.9692,1.57,0.6553,0.703,0.1168,0.3368,0.6819,0.2037,0.2621,0.6231,0.4469,1
user_008614,514,1,0,0,2316,766,3.0235,366,1,0.8109,0.1527,1.4005,6.64,0.6048,763,0.3526,12.65,0.3908,0.1448,0.5579,0.1703,0.0851,0.6178,0.7588,0.2718,0.2408,0
user_008615,138,0,1,0,155,2661,0.0582,49,0,0.28,0.9392,2.76,15.14,0.1963,103,0.9471,0.45,0.6469,0.6102,0.1461,0.5188,0.6584,0.2598,0.1269,0.8788,0.4605,1
user_008616,1612,1,0,0,1589,1148,1.3841,679,1,0.8423,0.1946,2.3706,4.64,0.9499,1436,0.3722,3.85,0.1887,0.0123,0.322,0.1983,0.1352,0.7272,0.943,0.2441,0.1389,0
user_008617,393,1,1,1,2774,436,6.3624,756,0,0.6447,0.2917,0.5192,7.25,0.9421,797,0.2731,6.78,0.307,0.1602,0.6575,0.2041,0.1042,0.7745,0.6809,0.0517,0.2301,0
user_008618,5,0,0,0,107,3550,0.0301,3,0,0.2779,0.928,1.25,32.34,0.2152,33,0.8076,1.1,0.8166,0.5095,0.1374,0.3544,0.8682,0.2469,0.1147,0.5985,0.4674,1
user_008619,1672,1,0,0,1490,254,5.8661,599,1,0.6123,0.2443,2.7867,7.88,0.6502,694,0.2652,7.11,0.2599,0.0684,0.4101,0.1818,0.2721,0.7308,0.8137,0.243,0.0962,0
user_008620,154,0,0,0,125,4128,0.0303,23,0,0.0642,0.915,6.4167,20.12,0.1961,84,0.8728,1.41,0.8204,0.7161,0.1161,0.6021,0.6293,0.2826,0.2607,0.8192,0.7825,1
user_008621,1401,1,1,1,2118,522,4.0575,621,1,0.5611,0.225,2.2524,4.81,0.7984,505,0.1594,14.74,0.1909,0.158,0.388,0.0589,0.1191,0.92,0.6638,0.2794,0.0959,0
user_008622,1526,1,0,0,1738,1345,1.2922,361,1,0.8441,0.1975,4.2155,6.22,0.7203,1128,0.3853,7.02,0.2369,0.1125,0.4593,0.0871,0.2648,0.8549,0.9363,0.1772,0.1536,0
user_008623,1444,1,1,1,530,595,0.8908,214,1,0.5175,0.1798,6.7163,5.0,0.8245,522,0.205,12.41,0.3381,0.0523,0.3552,0.0811,0.2111,0.8134,0.7088,0.1539,0.1064,0
user_008624,1595,1,1,1,849,386,2.1995,809,1,0.5985,0.0754,1.9691,6.59,0.6666,1468,0.3386,10.33,0.3075,0.1875,0.4745,0.125,0.1223,0.8775,0.6625,0.2891,0.2464,0
user_008625,1645,1,1,1,1962,779,2.5186,197,1,0.929,0.187,8.3081,3.83,0.6274,1398,0.394,7.87,0.138,0.1301,0.3071,0.2088,0.2829,0.7509,0.9031,0.0562,0.1482,0
user_008626,114,1,1,1,205,1427,0.1437,24,0,0.2196,0.7256,4.56,43.04,0.2377,71,0.8689,0.55,0.796,0.4627,0.0893,0.5737,0.9034,0.1427,0.2063,0.7713,0.431,1
user_008627,142,0,0,0,33,1507,0.0219,25,1,0.2575,0.828,5.4615,33.16,0.3213,80,0.7926,0.67,0.8561,0.3845,0.1206,0.4895,0.8627,0.3496,0.3417,0.7173,0.4341,1
user_008628,3,0,0,0,354,4524,0.0782,35,0,0.1004,0.7144,0.0833,19.36,0.2998,91,0.9667,0.79,0.8083,0.4504,0.1301,0.4479,0.8261,0.3013,0.2762,0.689,0.6314,1
user_008629,678,0,1,0,2895,1448,1.9993,438,1,0.7532,0.0941,1.5444,4.62,0.8358,1808,0.1324,8.77,0.291,0.0948,0.409,0.0936,0.1349,0.6555,0.6234,0.0525,0.063,0
user_008630,935,0,1,0,2162,185,11.6865,528,1,0.6282,0.2512,1.7675,5.67,0.7578,705,0.1756,3.95,0.2152,0.1082,0.672,0.1652,0.1858,0.7555,0.6705,0.0595,0.0614,0
user_008631,1851,1,1,1,2001,93,21.5161,745,0,0.6588,0.0575,2.4812,3.93,0.8725,301,0.2094,7.69,0.3613,0.1266,0.3098,0.0555,0.2346,0.9332,0.9264,0.0552,0.136,0
user_008632,838,1,1,1,2888,62,46.5806,191,1,0.612,0.0968,4.3646,3.03,0.605,352,0.3812,7.84,0.3729,0.1406,0.5278,0.2243,0.2127,0.63,0.6904,0.0847,0.1294,0
user_008633,105,0,0,0,93,662,0.1405,6,0,0.2008,0.6581,15.0,41.13,0.116,50,0.7808,0.38,0.6651,0.5148,0.0736,0.4895,0.7644,0.3036,0.1369,0.6514,0.5287,1
user_008634,1829,1,1,1,1357,329,4.1246,241,0,0.7475,0.1984,7.5579,4.06,0.8704,1294,0.1048,14.33,0.1717,0.1024,0.4654,0.1142,0.1034,0.8516,0.6403,0.2663,0.1898,0
user_008635,148,0,0,0,489,2180,0.2243,18,0,0.1583,0.9324,7.7895,30.7,0.1185,132,0.8101,1.31,0.6501,0.467,0.0822,0.4219,0.6329,0.1764,0.1891,0.8161,0.403,1
user_008636,149,0,0,0,192,569,0.3374,43,1,0.1411,0.7133,3.3864,26.79,0.3168,74,0.703,0.26,0.8052,0.4674,0.1209,0.5667,0.6703,0.1662,0.2984,0.765,0.5403,1
user_008637,95,0,1,0,231,4926,0.0469,0,0,0.2641,0.6003,95.0,39.83,0.3411,148,0.9146,1.42,0.6228,0.4864,0.0789,0.603,0.8856,0.3426,0.2824,0.6455,0.733,1
user_008638,82,0,0,0,151,688,0.2195,1,0,0.1413,0.652,41.0,40.24,0.3158,34,0.7844,1.89,0.6656,0.7084,0.1055,0.6916,0.8078,0.2393,0.1248,0.7702,0.4929,1
user_008639,725,1,0,0,564,465,1.2129,697,0,0.8629,0.1692,1.0387,1.61,0.8483,841,0.2816,3.64,0.3269,0.025,0.6194,0.2233,0.1391,0.7819,0.6754,0.1747,0.1575,0
user_008640,1241,1,1,1,2880,671,4.2921,642,1,0.7959,0.154,1.93,6.57,0.8642,793,0.3716,6.1,0.3198,0.0782,0.632,0.1521,0.1466,0.6189,0.9451,0.2241,0.1201,0
user_008641,612,1,1,1,396,994,0.3984,977,1,0.6584,0.2525,0.6258,5.92,0.7025,385,0.119,4.4,0.3565,0.1042,0.3566,0.0822,0.2595,0.7231,0.8801,0.1551,0.0613,0
user_008642,1444,1,1,1,2421,1218,1.9877,550,1,0.9013,0.2176,2.6207,3.68,0.8344,1794,0.2012,6.34,0.2415,0.0091,0.5959,0.2034,0.0717,0.8948,0.9249,0.2396,0.1772,0
user_008643,137,1,0,0,440,2410,0.1826,7,0,0.1253,0.7766,17.125,21.9,0.2397,115,0.8807,1.41,0.942,0.4482,0.1291,0.4823,0.6566,0.1138,0.2915,0.785,0.6065,1
user_008644,1519,1,1,1,439,1353,0.3245,377,1,0.6861,0.111,4.0185,3.71,0.8406,303,0.3105,5.85,0.3636,0.0629,0.4414,0.0553,0.2901,0.6738,0.8418,0.1271,0.204,0
user_008645,696,1,1,1,2499,1414,1.7673,129,1,0.9188,0.1974,5.3538,1.16,0.9492,315,0.3415,8.17,0.2168,0.0772,0.3062,0.0961,0.0621,0.8305,0.7699,0.1483,0.2095,0
user_008646,133,0,0,0,431,1902,0.2266,22,0,0.2778,0.7715,5.7826,15.13,0.1602,70,0.8098,0.64,0.8041,0.6292,0.1296,0.3961,0.785,0.2656,0.2118,0.5057,0.6172,1
user_008647,285,1,1,1,267,1318,0.2026,246,0,0.6084,0.1877,1.1538,1.92,0.6839,747,0.3506,9.95,0.2149,0.0854,0.4733,0.1499,0.1816,0.6142,0.6693,0.198,0.1528,0
user_008648,164,0,1,0,467,1312,0.3559,13,0,0.26,0.9448,11.7143,45.94,0.2588,135,0.8793,0.26,0.6679,0.5908,0.0779,0.6649,0.9092,0.2905,0.1202,0.6191,0.4635,1
user_008649,1685,1,1,1,2414,1386,1.7417,768,1,0.6827,0.0931,2.1912,4.49,0.8941,354,0.3548,9.96,0.2709,0.0156,0.3229,0.0514,0.2628,0.9095,0.7817,0.1312,0.166,0
user_008650,370,1,1,1,2040,827,2.4667,664,1,0.8852,0.1061,0.5564,1.27,0.7161,388,0.2938,5.28,0.2314,0.1081,0.4343,0.0633,0.1489,0.6806,0.7559,0.193,0.1989,0
user_008651,1969,1,0,0,2141,484,4.4236,993,0,0.9342,0.2526,1.9809,5.05,0.6568,1458,0.1688,4.4,0.1839,0.0743,0.5265,0.2424,0.0558,0.7768,0.8433,0.1225,0.1284,0
user_008652,595,1,0,0,772,190,4.0632,852,1,0.5943,0.2041,0.6975,5.6,0.7546,1655,0.107,10.33,0.3703,0.0625,0.5459,0.1792,0.2715,0.7272,0.7018,0.1525,0.0544,0
user_008653,51,0,1,0,186,3216,0.0578,14,1,0.1577,0.7685,3.4,15.46,0.1492,22,0.8557,0.74,0.6897,0.7576,0.1363,0.497,0.9108,0.2006,0.3382,0.7112,0.684,1
user_008654,1851,1,1,1,1775,1435,1.2369,927,1,0.9433,0.1409,1.9946,6.04,0.9465,1781,0.1504,4.04,0.3135,0.0006,0.5929,0.0891,0.224,0.8993,0.6145,0.1411,0.1653,0
user_008655,135,0,1,0,24,2372,0.0101,6,1,0.1435,0.7715,19.2857,24.61,0.2037,84,0.8429,1.97,0.7538,0.5781,0.1233,0.6784,0.8963,0.2898,0.125,0.87,0.7852,1
user_008656,1283,1,1,1,498,309,1.6117,92,1,0.5779,0.2402,13.7957,4.05,0.7611,1641,0.2551,6.73,0.1424,0.1014,0.3766,0.1673,0.1154,0.7507,0.8883,0.1061,0.1996,0
user_008657,31,1,1,1,254,4148,0.0612,17,0,0.1669,0.8117,1.7222,33.18,0.3855,26,0.7067,0.11,0.7148,0.6446,0.0405,0.6021,0.9401,0.2677,0.2503,0.6861,0.6644,1
user_008658,449,1,1,1,2021,850,2.3776,992,1,0.6605,0.0733,0.4522,2.72,0.6721,741,0.1089,8.25,0.2878,0.094,0.4859,0.2361,0.2974,0.71,0.8435,0.1462,0.09,0
user_008659,1269,1,0,0,2265,235,9.6383,603,0,0.8266,0.1199,2.101,4.02,0.6678,1299,0.1419,7.4,0.314,0.0299,0.6088,0.121,0.1715,0.7175,0.9412,0.1387,0.0908,0
user_008660,1428,0,1,0,2190,137,15.9854,631,0,0.78,0.2166,2.2595,1.62,0.708,1340,0.1665,6.33,0.1016,0.0449,0.3951,0.1582,0.1115,0.6078,0.8564,0.0744,0.0667,0
user_008661,531,1,0,0,339,1354,0.2504,271,0,0.8026,0.2475,1.9522,7.26,0.8236,1710,0.1955,5.82,0.1118,0.1521,0.572,0.0683,0.1061,0.6116,0.7104,0.1784,0.059,0
user_008662,1142,1,1,1,2661,823,3.2333,854,1,0.6249,0.2376,1.3357,5.25,0.942,1509,0.1242,13.59,0.3202,0.1174,0.4285,0.0694,0.2448,0.7184,0.6416,0.1284,0.1641,0
user_008663,121,1,1,1,299,2248,0.133,25,0,0.1723,0.7364,4.6538,42.65,0.2381,56,0.8398,1.05,0.8017,0.616,0.0888,0.6321,0.6529,0.3468,0.2827,0.7306,0.4387,1
user_008664,997,1,1,1,2363,1215,1.9449,338,1,0.7481,0.1281,2.941,6.55,0.7335,406,0.1699,7.24,0.3259,0.071,0.5091,0.0593,0.1311,0.8683,0.8629,0.1529,0.2035,0
